platform,title,link,price,location,price_clean
krisha,1-комнатная квартира · 48 м² · 4/5 этаж,https://krisha.kz/a/show/1003719773?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4398,16 900 000 〒,мкр Астана 18 — Напротив 46ой школы,16900000
krisha,4-комнатная квартира · 82.6 м² · 6/10 этаж,https://krisha.kz/a/show/1005220096?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4399,36 500 000 〒,Утепова 31/4,36500000
krisha,3-комнатная квартира · 106.5 м² · 1/5 этаж,https://krisha.kz/a/show/1004375102?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4400,43 500 000 〒,"Сарыарка р-н, Сейфуллина 6",43500000
krisha,4-комнатная квартира · 82.6 м² · 6/10 этаж,https://krisha.kz/a/show/1005220096?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4401,36 500 000 〒,Утепова 31/4,36500000
krisha,3-комнатная квартира · 106.5 м² · 1/5 этаж,https://krisha.kz/a/show/1004375102?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4402,43 500 000 〒,"Сарыарка р-н, Сейфуллина 6",43500000
krisha,2-комнатная квартира · 52 м² · 6/6 этаж,https://krisha.kz/a/show/1004947406?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4403,22 000 000 〒,"Ульбинский, Кожедуба 52 — Кожедуба",22000000
krisha,2-комнатная квартира · 45 м² · 3/5 этаж,https://krisha.kz/a/show/1004472874?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4404,18 990 000 〒,"Сарыарка р-н, Затаевича — Школа-гимназия №14",18990000
krisha,3-комнатная квартира · 85.81 м² · 5/8 этаж,https://krisha.kz/a/show/1004124331?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4405,27 500 000 〒,"Казыбек би р-н, мкр Юго-Восток, Муканова 51",27500000
krisha,2-комнатная квартира · 52 м² · 6/11 этаж,https://krisha.kz/a/show/693004587?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4406,29 999 999 〒,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла — Абая",29999999
krisha,3-комнатная квартира · 84 м² · 6 этаж,https://krisha.kz/a/show/1004911112?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4407,133 000 000 〒,"Бостандыкский р-н, Абая 38",133000000
krisha,3-комнатная квартира · 125 м² · 12/13 этаж,https://krisha.kz/a/show/1005074979?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4408,125 000 000 〒,"Бостандыкский р-н, мкр Алмагуль, АльФараби 111",125000000
krisha,2-комнатная квартира · 63 м² · 2/9 этаж,https://krisha.kz/a/show/1004953081?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4409,40 900 000 〒,"Нура р-н, Толе Би 35/1",40900000
krisha,3-комнатная квартира · 65.7 м² · 5/9 этаж,https://krisha.kz/a/show/1004791482?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4410,58 000 000 〒,"Бостандыкский р-н, мкр Алмагуль, Жарокова 275 — Жарокова Байкадамова",58000000
krisha,4-комнатная квартира · 149.2 м² · 3/8 этаж,https://krisha.kz/a/show/694757301?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4411,205 000 000 〒,"Алмалинский р-н, Кашгарская 69/102 — Курмангазы-Байтурсынова",205000000
krisha,2-комнатная квартира · 49.6 м² · 4/4 этаж,https://krisha.kz/a/show/1004945555?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4412,32 000 000 〒,"Алмалинский р-н, Райымбека",32000000
krisha,1-комнатная квартира · 42 м² · 5/5 этаж,https://krisha.kz/a/show/1004687092?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4413,26 500 000 〒,"Жетысуский р-н, мкр Айнабулак-1 — Жумабаева54",26500000
krisha,2-комнатная квартира · 64 м² · 3/8 этаж,https://krisha.kz/a/show/1004358839?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4414,47 000 000 〒,"Есильский р-н, Алихан Бокейхан 27/1Горящее предложение — Бокейхан-Онгарсынова",47000000
krisha,1-комнатная квартира · 38.7 м² · 9/9 этаж,https://krisha.kz/a/show/1004274622?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4415,25 200 000 〒,"Алмалинский р-н, мкр Тастак-2 21",25200000
krisha,4-комнатная квартира · 148.1 м² · 6/7 этаж,https://krisha.kz/a/show/1005366994?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4416,77 012 000 〒,"Казыбек би р-н, мкр Михайловка , Аманжолова 93/6 — ЖК Elegance",77012000
krisha,3-комнатная квартира · 86 м² · 7/7 этаж,https://krisha.kz/a/show/1005269695?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4417,57 000 000 〒,"Есильский р-н, Мәңгілік Ел 53 — Улы Дала",57000000
krisha,2-комнатная квартира · 50 м² · 9/11 этаж,https://krisha.kz/a/show/1003868086?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4418,24 500 000 〒,"Сарыарка р-н, Ш.Косшыгулулы 21",24500000
krisha,4-комнатная квартира · 118.4 м² · 7/9 этаж,https://krisha.kz/a/show/1003272406?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4419,53 000 000 〒,М. Горького — Пересечение ул Короленко,53000000
krisha,2-комнатная квартира · 49 м² · 2/5 этаж,https://krisha.kz/a/show/682422226?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4420,13 000 000 〒,Есенберлина 29 — 6 мик .,13000000
krisha,2-комнатная квартира · 55 м² · 12/19 этаж,https://krisha.kz/a/show/1003469583?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4421,53 500 000 〒,"Бостандыкский р-н, Тургут Озала — За наличку будет торг",53500000
krisha,3-комнатная квартира · 90 м² · 10/12 этаж,https://krisha.kz/a/show/1003353212?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4422,35 500 000 〒,Естая 95 — Кафе Лотос,35500000
krisha,2-комнатная квартира · 61.57 м² · 7/9 этаж,https://krisha.kz/a/show/1003131966?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4423,25 500 000 〒,"Турксибский р-н, мкр Кайрат, Сыбызгы 100",25500000
krisha,1-комнатная квартира · 52 м² · 4/5 этаж,https://krisha.kz/a/show/1002967573?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4424,24 000 000 〒,"мкр. Алтын орда, Р-н Батыс 2 5 — Ресторан 1001",24000000
krisha,3-комнатная квартира · 114 м² · 2/6 этаж,https://krisha.kz/a/show/1001342870?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4425,128 000 000 〒,"Медеуский р-н, Аль-Фараби 100 — Шашкина",128000000
krisha,3-комнатная квартира · 110.3 м² · 8/9 этаж,https://krisha.kz/a/show/1003465662?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4426,47 000 000 〒,Абая 244,47000000
krisha,4-комнатная квартира · 136.9 м² · 5/12 этаж,https://krisha.kz/a/show/1003204465?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4427,109 000 000 〒,"Бостандыкский р-н, Торайгырова 21/1 — Мустафина",109000000
krisha,2-комнатная квартира · 74 м² · 9/9 этаж,https://krisha.kz/a/show/1005834466?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4428,25 000 000 〒,"мкр 5, Тлепбергенова — остановка ДсК «мир женщин»",25000000
krisha,2-комнатная квартира · 45 м² · 1/5 этаж,https://krisha.kz/a/show/1004808889?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4429,9 500 000 〒,Королёва 92,9500000
krisha,1-комнатная квартира · 67 м²,https://krisha.kz/a/show/1003646003?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4430,от 30 820 000 〒,"ул. Капал, 62/2",30820000
krisha,1-комнатная квартира · 34.1 м²,https://krisha.kz/a/show/761734704?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4431,от 11 935 000 〒,Микрорайон Коктем 5/5,11935000
krisha,4-комнатная квартира · 77 м² · 3/5 этаж,https://krisha.kz/a/show/1001582151?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4432,48 000 000 〒,"Алмалинский р-н, мкр Тастак-2, Дуйсенова 25",48000000
krisha,2-комнатная квартира · 71 м² · 15/21 этаж,https://krisha.kz/a/show/691714402?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4433,59 000 000 〒,"Алмалинский р-н, Варламова 27a",59000000
krisha,3-комнатная квартира · 97 м² · 10/13 этаж,https://krisha.kz/a/show/685900651?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4434,70 000 000 〒,"Алмалинский р-н, Муратбаева 14",70000000
krisha,3-комнатная квартира · 115.14 м² · 3/21 этаж,https://krisha.kz/a/show/1005101779?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4435,70 000 000 〒,"Есильский р-н, Мангилик Ел 62 — Фариза Онгарсынова",70000000
krisha,2-комнатная квартира · 65 м² · 4/10 этаж,https://krisha.kz/a/show/1004958044?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4436,26 800 000 〒,"Алматы р-н, Куйши Дина 25/1 — Район Евразии",26800000
krisha,2-комнатная квартира · 39.5 м² · 4/4 этаж,https://krisha.kz/a/show/1003566260?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4437,23 000 000 〒,"Ауэзовский р-н, мкр №10 7а — Алтынсарина Юрий Ким",23000000
krisha,1-комнатная квартира · 24.4 м² · 1/2 этаж,https://krisha.kz/a/show/1003425875?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4438,10 500 000 〒,"Турксибский р-н, Шацкого",10500000
krisha,1-комнатная квартира · 37.5 м² · 8/9 этаж,https://krisha.kz/a/show/1003201134?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4439,16 800 000 〒,"Алматы р-н, Кудайбердиулы 17/6 — Шәкәрім құдайберді ұлы 17/6",16800000
krisha,2-комнатная квартира · 58 м² · 3/3 этаж,https://krisha.kz/a/show/1001552432?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4440,31 500 000 〒,"Жетысуский р-н, мкр Дорожник",31500000
krisha,1-комнатная квартира · 24.4 м² · 1/2 этаж,https://krisha.kz/a/show/1003425875?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4441,10 500 000 〒,"Турксибский р-н, Шацкого",10500000
krisha,1-комнатная квартира · 37.5 м² · 8/9 этаж,https://krisha.kz/a/show/1003201134?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4442,16 800 000 〒,"Алматы р-н, Кудайбердиулы 17/6 — Шәкәрім құдайберді ұлы 17/6",16800000
krisha,2-комнатная квартира · 58 м² · 3/3 этаж,https://krisha.kz/a/show/1001552432?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4443,31 500 000 〒,"Жетысуский р-н, мкр Дорожник",31500000
krisha,3-комнатная квартира · 83 м² · 9/9 этаж,https://krisha.kz/a/show/1001249182?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4444,32 000 000 〒,"Сарыарка р-н, Тлендиева 50/1",32000000
krisha,2-комнатная квартира · 64.2 м²,https://krisha.kz/a/show/682004959?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4445,от 26 000 000 〒,вдоль Капчагайской трассы,26000000
krisha,1-комнатная квартира · 42.75 м²,https://krisha.kz/a/show/688329254?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4446,от 26 676 000 〒,"Каратауский р-н, Нурсултан Назарбаев 1",26676000
krisha,2-комнатная квартира · 36.6 м² · 3/5 этаж,https://krisha.kz/a/show/690629199?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4447,8 800 000 〒,Крестьянская 3 — Район Мечта,8800000
krisha,2-комнатная квартира · 37.56 м² · 16/19 этаж,https://krisha.kz/a/show/1005834069?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4448,35 900 000 〒,"Нура р-н, Туран 55/5",35900000
krisha,2-комнатная квартира · 48 м² · 7/15 этаж,https://krisha.kz/a/show/761837522?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4449,40 000 000 〒,"Есильский р-н, Рыскулова 5 — Пр. Кабанбай батыра",40000000
krisha,2-комнатная квартира · 63.4 м² · 7/10 этаж,https://krisha.kz/a/show/694965378?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4450,35 950 000 〒,"Жетысуский р-н, мкр Айнабулак-2, Жумабаева — ТРЦ Белес и Султан",35950000
krisha,3-комнатная квартира · 69 м² · 4/9 этаж,https://krisha.kz/a/show/694590035?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4451,40 500 000 〒,"Наурызбайский р-н, мкр Калкаман-2 — Ул.Ашимова,напротив  первой больницы",40500000
krisha,3-комнатная квартира · 83 м² · 7/7 этаж,https://krisha.kz/a/show/693880293?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4452,60 000 000 〒,"Медеуский р-н, мкр Атырау, Буровая — Кульджинский тракт-Рыскулова",60000000
krisha,2-комнатная квартира · 68 м² · 5/5 этаж,https://krisha.kz/a/show/675255030?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4453,26 000 000 〒,"Алматы р-н, Жабаева 12/2",26000000
krisha,2-комнатная квартира · 61.2 м² · 4/9 этаж,https://krisha.kz/a/show/1005640004?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4454,55 000 000 〒,"Медеуский р-н, мкр Думан-2, Мкрн Думан-2",55000000
krisha,2-комнатная квартира · 57 м² · 6/10 этаж,https://krisha.kz/a/show/1005507278?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4455,38 500 000 〒,"Есильский р-н, Жошы хан 7",38500000
krisha,2-комнатная квартира · 58 м² · 8 этаж,https://krisha.kz/a/show/1005024683?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4456,39 500 000 〒,"Есильский р-н, Орынгасырова 6 — Фариза Онгарсынова",39500000
